"oteam_name","year","lg","w","l","t","w_l","playoffs","att","cteam_name","team","venue","address","city","lat","lng"
"California Angels",1982,"AL West",93,69,0,"0.574","Lost ALCS (3-2)","2807360","Los Angeles Angels of Anaheim","Los Angeles Angels of Anaheim","Angel Stadium of Anaheim","2000 Gene Autry Way, Anaheim, CA. 92806","Anaheim","33.799572","-117.88903"
"California Angels",1983,"AL West",70,92,0,"0.432",NULL,"2555016","Los Angeles Angels of Anaheim","Los Angeles Angels of Anaheim","Angel Stadium of Anaheim","2000 Gene Autry Way, Anaheim, CA. 92806","Anaheim","33.799572","-117.88903"
"California Angels",1984,"AL West",81,81,0,"0.5",NULL,"2402997","Los Angeles Angels of Anaheim","Los Angeles Angels of Anaheim","Angel Stadium of Anaheim","2000 Gene Autry Way, Anaheim, CA. 92806","Anaheim","33.799572","-117.88903"
"California Angels",1985,"AL West",90,72,0,"0.556",NULL,"2567427","Los Angeles Angels of Anaheim","Los Angeles Angels of Anaheim","Angel Stadium of Anaheim","2000 Gene Autry Way, Anaheim, CA. 92806","Anaheim","33.799572","-117.88903"
"California Angels",1986,"AL West",92,70,0,"0.568","Lost ALCS (4-3)","2655872","Los Angeles Angels of Anaheim","Los Angeles Angels of Anaheim","Angel Stadium of Anaheim","2000 Gene Autry Way, Anaheim, CA. 92806","Anaheim","33.799572","-117.88903"
"California Angels",1987,"AL West",75,87,0,"0.463",NULL,"2696299","Los Angeles Angels of Anaheim","Los Angeles Angels of Anaheim","Angel Stadium of Anaheim","2000 Gene Autry Way, Anaheim, CA. 92806","Anaheim","33.799572","-117.88903"
"California Angels",1988,"AL West",75,87,0,"0.463",NULL,"2340925","Los Angeles Angels of Anaheim","Los Angeles Angels of Anaheim","Angel Stadium of Anaheim","2000 Gene Autry Way, Anaheim, CA. 92806","Anaheim","33.799572","-117.88903"
"California Angels",1989,"AL West",91,71,0,"0.562",NULL,"2647291","Los Angeles Angels of Anaheim","Los Angeles Angels of Anaheim","Angel Stadium of Anaheim","2000 Gene Autry Way, Anaheim, CA. 92806","Anaheim","33.799572","-117.88903"
"California Angels",1990,"AL West",80,82,0,"0.494",NULL,"2555688","Los Angeles Angels of Anaheim","Los Angeles Angels of Anaheim","Angel Stadium of Anaheim","2000 Gene Autry Way, Anaheim, CA. 92806","Anaheim","33.799572","-117.88903"
"California Angels",1991,"AL West",81,81,0,"0.5",NULL,"2416236","Los Angeles Angels of Anaheim","Los Angeles Angels of Anaheim","Angel Stadium of Anaheim","2000 Gene Autry Way, Anaheim, CA. 92806","Anaheim","33.799572","-117.88903"
"California Angels",1992,"AL West",72,90,0,"0.444",NULL,"2065444","Los Angeles Angels of Anaheim","Los Angeles Angels of Anaheim","Angel Stadium of Anaheim","2000 Gene Autry Way, Anaheim, CA. 92806","Anaheim","33.799572","-117.88903"
"California Angels",1993,"AL West",71,91,0,"0.438",NULL,"2057460","Los Angeles Angels of Anaheim","Los Angeles Angels of Anaheim","Angel Stadium of Anaheim","2000 Gene Autry Way, Anaheim, CA. 92806","Anaheim","33.799572","-117.88903"
"California Angels",1994,"AL West",47,68,0,"0.409",NULL,"1512622","Los Angeles Angels of Anaheim","Los Angeles Angels of Anaheim","Angel Stadium of Anaheim","2000 Gene Autry Way, Anaheim, CA. 92806","Anaheim","33.799572","-117.88903"
"California Angels",1995,"AL West",78,67,0,"0.538",NULL,"1748680","Los Angeles Angels of Anaheim","Los Angeles Angels of Anaheim","Angel Stadium of Anaheim","2000 Gene Autry Way, Anaheim, CA. 92806","Anaheim","33.799572","-117.88903"
"California Angels",1996,"AL West",70,91,0,"0.435",NULL,"1820521","Los Angeles Angels of Anaheim","Los Angeles Angels of Anaheim","Angel Stadium of Anaheim","2000 Gene Autry Way, Anaheim, CA. 92806","Anaheim","33.799572","-117.88903"
"Anaheim Angels",1997,"AL West",84,78,0,"0.519",NULL,"1767330","Los Angeles Angels of Anaheim","Los Angeles Angels of Anaheim","Angel Stadium of Anaheim","2000 Gene Autry Way, Anaheim, CA. 92806","Anaheim","33.799572","-117.88903"
"Anaheim Angels",1998,"AL West",85,77,0,"0.525",NULL,"2519280","Los Angeles Angels of Anaheim","Los Angeles Angels of Anaheim","Angel Stadium of Anaheim","2000 Gene Autry Way, Anaheim, CA. 92806","Anaheim","33.799572","-117.88903"
"Anaheim Angels",1999,"AL West",70,92,0,"0.432",NULL,"2253123","Los Angeles Angels of Anaheim","Los Angeles Angels of Anaheim","Angel Stadium of Anaheim","2000 Gene Autry Way, Anaheim, CA. 92806","Anaheim","33.799572","-117.88903"
"Anaheim Angels",2000,"AL West",82,80,0,"0.506",NULL,"2066982","Los Angeles Angels of Anaheim","Los Angeles Angels of Anaheim","Angel Stadium of Anaheim","2000 Gene Autry Way, Anaheim, CA. 92806","Anaheim","33.799572","-117.88903"
"Anaheim Angels",2001,"AL West",75,87,0,"0.463",NULL,"2000919","Los Angeles Angels of Anaheim","Los Angeles Angels of Anaheim","Angel Stadium of Anaheim","2000 Gene Autry Way, Anaheim, CA. 92806","Anaheim","33.799572","-117.88903"
"Anaheim Angels",2002,"AL West",99,63,0,"0.611","Won WS (4-3)","2305547","Los Angeles Angels of Anaheim","Los Angeles Angels of Anaheim","Angel Stadium of Anaheim","2000 Gene Autry Way, Anaheim, CA. 92806","Anaheim","33.799572","-117.88903"
"Anaheim Angels",2003,"AL West",77,85,0,"0.475",NULL,"3061094","Los Angeles Angels of Anaheim","Los Angeles Angels of Anaheim","Angel Stadium of Anaheim","2000 Gene Autry Way, Anaheim, CA. 92806","Anaheim","33.799572","-117.88903"
"Anaheim Angels",2004,"AL West",92,70,0,"0.568","Lost LDS (3-0)","3375677","Los Angeles Angels of Anaheim","Los Angeles Angels of Anaheim","Angel Stadium of Anaheim","2000 Gene Autry Way, Anaheim, CA. 92806","Anaheim","33.799572","-117.88903"
"Los Angeles Angels of Anaheim",2005,"AL West",95,67,0,"0.586","Lost ALCS (4-1)","3404686","Los Angeles Angels of Anaheim","Los Angeles Angels of Anaheim","Angel Stadium of Anaheim","2000 Gene Autry Way, Anaheim, CA. 92806","Anaheim","33.799572","-117.88903"
"Los Angeles Angels of Anaheim",2006,"AL West",89,73,0,"0.549",NULL,"3406790","Los Angeles Angels of Anaheim","Los Angeles Angels of Anaheim","Angel Stadium of Anaheim","2000 Gene Autry Way, Anaheim, CA. 92806","Anaheim","33.799572","-117.88903"
"Los Angeles Angels of Anaheim",2007,"AL West",94,68,0,"0.58","Lost LDS (3-0)","3365632","Los Angeles Angels of Anaheim","Los Angeles Angels of Anaheim","Angel Stadium of Anaheim","2000 Gene Autry Way, Anaheim, CA. 92806","Anaheim","33.799572","-117.88903"
"Los Angeles Angels of Anaheim",2008,"AL West",100,62,0,"0.617","Lost LDS (3-1)","3336747","Los Angeles Angels of Anaheim","Los Angeles Angels of Anaheim","Angel Stadium of Anaheim","2000 Gene Autry Way, Anaheim, CA. 92806","Anaheim","33.799572","-117.88903"
"Los Angeles Angels of Anaheim",2009,"AL West",97,65,0,"0.599","Lost ALCS (4-2)","3240386","Los Angeles Angels of Anaheim","Los Angeles Angels of Anaheim","Angel Stadium of Anaheim","2000 Gene Autry Way, Anaheim, CA. 92806","Anaheim","33.799572","-117.88903"
"Los Angeles Angels of Anaheim",2010,"AL West",80,82,0,"0.494",NULL,"3250814","Los Angeles Angels of Anaheim","Los Angeles Angels of Anaheim","Angel Stadium of Anaheim","2000 Gene Autry Way, Anaheim, CA. 92806","Anaheim","33.799572","-117.88903"
"Los Angeles Angels of Anaheim",2011,"AL West",86,76,0,"0.531",NULL,"3166321","Los Angeles Angels of Anaheim","Los Angeles Angels of Anaheim","Angel Stadium of Anaheim","2000 Gene Autry Way, Anaheim, CA. 92806","Anaheim","33.799572","-117.88903"
"Los Angeles Angels of Anaheim",2012,"AL West",89,73,0,"0.549",NULL,"3061770","Los Angeles Angels of Anaheim","Los Angeles Angels of Anaheim","Angel Stadium of Anaheim","2000 Gene Autry Way, Anaheim, CA. 92806","Anaheim","33.799572","-117.88903"
"Los Angeles Angels of Anaheim",2013,"AL West",78,84,0,"0.481",NULL,"3019505","Los Angeles Angels of Anaheim","Los Angeles Angels of Anaheim","Angel Stadium of Anaheim","2000 Gene Autry Way, Anaheim, CA. 92806","Anaheim","33.799572","-117.88903"
"Los Angeles Angels of Anaheim",2014,"AL West",98,64,0,"0.605","Lost LDS (3-0)","3095935","Los Angeles Angels of Anaheim","Los Angeles Angels of Anaheim","Angel Stadium of Anaheim","2000 Gene Autry Way, Anaheim, CA. 92806","Anaheim","33.799572","-117.88903"
"Los Angeles Angels of Anaheim",2015,"AL West",85,77,0,"0.525",NULL,"3012765","Los Angeles Angels of Anaheim","Los Angeles Angels of Anaheim","Angel Stadium of Anaheim","2000 Gene Autry Way, Anaheim, CA. 92806","Anaheim","33.799572","-117.88903"
"Los Angeles Angels of Anaheim",2016,"AL West",74,88,0,"0.457",NULL,"3016142","Los Angeles Angels of Anaheim","Los Angeles Angels of Anaheim","Angel Stadium of Anaheim","2000 Gene Autry Way, Anaheim, CA. 92806","Anaheim","33.799572","-117.88903"
"Brooklyn Atlantics",1884,"AA",40,64,5,"0.385",NULL,NULL,"Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Grays",1885,"AA",53,59,0,"0.473",NULL,NULL,"Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Grays",1886,"AA",76,61,4,"0.555",NULL,NULL,"Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Grays",1887,"AA",60,74,4,"0.448",NULL,NULL,"Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Bridegrooms",1888,"AA",88,52,3,"0.629",NULL,NULL,"Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Bridegrooms",1889,"AA",93,44,3,"0.679","Lost WS (6-3)",NULL,"Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Bridegrooms",1890,"NL",86,43,0,"0.667","Tied in WS (3-3-1)","121412","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Grooms",1891,"NL",61,76,0,"0.445",NULL,"181477","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Grooms",1892,"NL",95,59,4,"0.617",NULL,"183727","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Grooms",1893,"NL",65,63,2,"0.508",NULL,"235000","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Grooms",1894,"NL",70,61,3,"0.534",NULL,"214000","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Grooms",1895,"NL",71,60,2,"0.542",NULL,"230000","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Bridegrooms",1896,"NL",58,73,2,"0.443",NULL,"201000","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Bridegrooms",1897,"NL",61,71,4,"0.462",NULL,"220831","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Bridegrooms",1898,"NL",54,91,4,"0.372",NULL,"122514","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Superbas",1899,"NL",101,47,2,"0.682",NULL,"269641","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Superbas",1900,"NL",82,54,6,"0.603",NULL,"183000","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Superbas",1901,"NL",79,57,1,"0.581",NULL,"198200","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Superbas",1902,"NL",75,63,3,"0.543",NULL,"199868","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Superbas",1903,"NL",70,66,3,"0.515",NULL,"224670","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Superbas",1904,"NL",56,97,1,"0.366",NULL,"214600","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Superbas",1905,"NL",48,104,3,"0.316",NULL,"227924","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Superbas",1906,"NL",66,86,1,"0.434",NULL,"277400","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Superbas",1907,"NL",65,83,5,"0.439",NULL,"312500","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Superbas",1908,"NL",53,101,0,"0.344",NULL,"275600","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Superbas",1909,"NL",55,98,2,"0.359",NULL,"321300","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Superbas",1910,"NL",64,90,2,"0.416",NULL,"279321","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Dodgers",1911,"NL",64,86,4,"0.427",NULL,"269000","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Dodgers",1912,"NL",58,95,0,"0.379",NULL,"243000","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Superbas",1913,"NL",65,84,3,"0.436",NULL,"347000","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Robins",1914,"NL",75,79,0,"0.487",NULL,"122671","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Robins",1915,"NL",80,72,2,"0.526",NULL,"297766","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Robins",1916,"NL",94,60,2,"0.61","Lost WS (4-1)","447747","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Robins",1917,"NL",70,81,5,"0.464",NULL,"221619","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Robins",1918,"NL",57,69,0,"0.452",NULL,"83831","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Robins",1919,"NL",69,71,1,"0.493",NULL,"360721","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Robins",1920,"NL",93,61,1,"0.604","Lost WS (5-2)","808722","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Robins",1921,"NL",77,75,0,"0.507",NULL,"613245","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Robins",1922,"NL",76,78,1,"0.494",NULL,"498865","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Robins",1923,"NL",76,78,1,"0.494",NULL,"564666","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Robins",1924,"NL",92,62,0,"0.597",NULL,"818883","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Robins",1925,"NL",68,85,0,"0.444",NULL,"659435","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Robins",1926,"NL",71,82,2,"0.464",NULL,"650819","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Robins",1927,"NL",65,88,1,"0.425",NULL,"637230","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Robins",1928,"NL",77,76,2,"0.503",NULL,"664863","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Robins",1929,"NL",70,83,0,"0.458",NULL,"731886","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Robins",1930,"NL",86,68,0,"0.558",NULL,"1097329","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Robins",1931,"NL",79,73,1,"0.52",NULL,"753133","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Dodgers",1932,"NL",81,73,0,"0.526",NULL,"681827","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Dodgers",1933,"NL",65,88,4,"0.425",NULL,"526815","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Dodgers",1934,"NL",71,81,1,"0.467",NULL,"434188","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Dodgers",1935,"NL",70,83,1,"0.458",NULL,"470517","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Dodgers",1936,"NL",67,87,2,"0.435",NULL,"489618","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Dodgers",1937,"NL",62,91,2,"0.405",NULL,"482481","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Dodgers",1938,"NL",69,80,2,"0.463",NULL,"663087","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Dodgers",1939,"NL",84,69,4,"0.549",NULL,"955668","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Dodgers",1940,"NL",88,65,3,"0.575",NULL,"975978","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Dodgers",1941,"NL",100,54,3,"0.649","Lost WS (4-1)","1214910","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Dodgers",1942,"NL",104,50,1,"0.675",NULL,"1037765","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Dodgers",1943,"NL",81,72,0,"0.529",NULL,"661739","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Dodgers",1944,"NL",63,91,1,"0.409",NULL,"605905","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Dodgers",1945,"NL",87,67,1,"0.565",NULL,"1059220","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Dodgers",1946,"NL",96,60,1,"0.615",NULL,"1796824","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Dodgers",1947,"NL",94,60,1,"0.61","Lost WS (4-3)","1807526","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Dodgers",1948,"NL",84,70,1,"0.545",NULL,"1398967","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Dodgers",1949,"NL",97,57,2,"0.63","Lost WS (4-1)","1633747","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Dodgers",1950,"NL",89,65,1,"0.578",NULL,"1185896","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Dodgers",1951,"NL",97,60,1,"0.618",NULL,"1282628","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Dodgers",1952,"NL",96,57,2,"0.627","Lost WS (4-3)","1088704","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Dodgers",1953,"NL",105,49,1,"0.682","Lost WS (4-2)","1163419","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Dodgers",1954,"NL",92,62,0,"0.597",NULL,"1020531","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Dodgers",1955,"NL",98,55,1,"0.641","Won WS (4-3)","1033589","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Dodgers",1956,"NL",93,61,0,"0.604","Lost WS (4-3)","1213562","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Brooklyn Dodgers",1957,"NL",84,70,0,"0.545",NULL,"1028258","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Los Angeles Dodgers",1958,"NL",71,83,0,"0.461",NULL,"1845556","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Los Angeles Dodgers",1959,"NL",88,68,0,"0.564","Won WS (4-2)","2071045","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Los Angeles Dodgers",1960,"NL",82,72,0,"0.532",NULL,"2253887","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Los Angeles Dodgers",1961,"NL",89,65,0,"0.578",NULL,"1804250","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
"Los Angeles Dodgers",1962,"NL",102,63,0,"0.618",NULL,"2755184","Los Angeles Dodgers","Los Angeles Dodgers","Dodger Stadium","1000 Elysian Park Ave., Los Angeles, CA 90012","Los Angeles","34.072437","-118.24688"
